"","V1"
"9297",10
"9298",26
"9299",14
"9300",6
"9301",26
"9302",14
"9303",17
"9304",17
"9305",14
"9306",23
"9307",14
"9308",19
"9309",14
"9310",14
"9311",14
"9312",14
"9313",14
"9314",14
"9315",14
"9316",14
"9317",26
"9318",26
"9319",26
"9320",29
"9321",20
"9322",20
"9323",20
"9324",26
"9325",4
"9326",26
"9327",14
"9328",14
"9329",17
"9330",26
"9331",29
"9332",7
"9333",7
"9334",28
"9335",19
"9336",17
"9337",26
"9338",26
"9339",27
"9340",19
"9341",16
"9342",19
"9343",19
"9344",3
"9345",23
"9346",20
"9347",19
"9348",3
"9349",19
"9350",22
"9351",18
"9352",25
"9353",17
"9354",19
"9355",23
"9356",29
"9357",2
"9358",23
"9359",23
"9360",19
"9361",19
"9362",19
"9363",19
"9364",28
"9365",28
"9366",19
"9367",19
"9368",3
"9369",2
"9370",3
"9371",23
"9372",19
"9373",20
"9374",19
"9375",28
"9376",23
"9377",6
"9378",3
"9379",3
"9380",22
"9381",19
"9382",19
"9383",19
"9384",23
"9385",23
"9386",19
"9387",14
"9388",10
"9389",28
"9390",25
"9391",19
"9392",2
"9393",29
"9394",29
"9395",29
"9396",19
"9397",25
"9398",26
"9399",29
"9400",29
"9401",29
"9402",29
"9403",29
"9404",29
"9405",29
"9406",29
"9407",29
"9408",5
"9409",5
"9410",29
"9411",29
"9412",29
"9413",29
"9414",29
"9415",19
"9416",29
"9417",29
"9418",18
"9419",29
"9420",29
"9421",29
"9422",29
"9423",20
"9424",29
"9425",19
"9426",23
"9427",23
"9428",29
"9429",18
"9430",29
"9431",23
"9432",29
"9433",18
"9434",18
"9435",18
"9436",28
"9437",18
"9438",28
"9439",28
"9440",29
"9441",18
"9442",18
"9443",18
"9444",18
"9445",18
"9446",29
"9447",10
"9448",18
"9449",18
"9450",29
"9451",23
"9452",18
"9453",29
"9454",19
"9455",18
"9456",18
"9457",18
"9458",29
"9459",18
"9460",29
"9461",18
"9462",3
"9463",29
"9464",18
"9465",18
"9466",29
"9467",29
"9468",18
"9469",18
"9470",29
"9471",18
"9472",18
"9473",29
"9474",29
"9475",28
"9476",18
"9477",18
"9478",18
"9479",23
"9480",29
"9481",29
"9482",18
"9483",18
"9484",10
"9485",18
"9486",21
"9487",29
"9488",21
"9489",18
"9490",18
"9491",20
"9492",18
"9493",29
"9494",29
"9495",29
"9496",13
"9497",29
"9498",29
"9499",23
"9500",28
"9501",21
"9502",29
"9503",6
"9504",16
"9505",26
"9506",29
"9507",22
"9508",16
"9509",22
"9510",6
"9511",16
"9512",22
"9513",29
"9514",19
"9515",21
"9516",29
"9517",16
"9518",29
"9519",29
"9520",12
"9521",20
"9522",26
"9523",10
"9524",29
"9525",4
"9526",29
"9527",21
"9528",4
"9529",29
"9530",4
"9531",17
"9532",22
"9533",29
"9534",5
"9535",21
"9536",10
"9537",10
"9538",22
"9539",6
"9540",16
"9541",19
"9542",19
"9543",28
"9544",19
"9545",20
"9546",2
"9547",25
"9548",28
"9549",23
"9550",20
"9551",25
"9552",23
"9553",23
"9554",23
"9555",16
"9556",19
"9557",28
"9558",20
"9559",19
"9560",23
"9561",23
"9562",19
"9563",19
"9564",20
"9565",19
"9566",19
"9567",10
"9568",19
"9569",19
"9570",23
"9571",28
"9572",23
"9573",17
"9574",28
"9575",19
"9576",19
"9577",19
"9578",28
"9579",29
"9580",19
"9581",23
"9582",19
"9583",20
"9584",19
"9585",14
"9586",25
"9587",22
"9588",10
"9589",19
"9590",19
"9591",6
"9592",25
"9593",23
"9594",29
"9595",26
"9596",14
"9597",28
"9598",26
"9599",26
"9600",6
"9601",19
"9602",17
"9603",29
"9604",26
"9605",6
"9606",14
"9607",26
"9608",6
"9609",29
"9610",14
"9611",7
"9612",26
"9613",19
"9614",6
"9615",17
"9616",26
"9617",4
"9618",26
"9619",26
"9620",14
"9621",6
"9622",14
"9623",6
"9624",4
"9625",10
"9626",7
"9627",23
"9628",26
"9629",21
"9630",7
"9631",14
"9632",29
"9633",3
"9634",6
"9635",23
"9636",28
"9637",26
"9638",2
"9639",28
"9640",6
"9641",25
"9642",25
"9643",6
"9644",29
"9645",14
"9646",6
"9647",6
"9648",6
"9649",20
"9650",6
"9651",6
"9652",19
"9653",28
"9654",23
"9655",19
"9656",19
"9657",19
"9658",23
"9659",19
"9660",23
"9661",19
"9662",19
"9663",19
"9664",29
"9665",19
"9666",20
"9667",19
"9668",28
"9669",19
"9670",3
"9671",28
"9672",23
"9673",28
"9674",19
"9675",20
"9676",19
"9677",19
"9678",28
"9679",3
"9680",19
"9681",19
"9682",3
"9683",28
"9684",3
"9685",2
"9686",2
"9687",3
"9688",19
"9689",19
"9690",3
"9691",19
"9692",2
"9693",12
"9694",19
"9695",3
"9696",19
"9697",19
"9698",19
"9699",19
"9700",19
"9701",19
"9702",19
"9703",19
"9704",19
"9705",23
"9706",12
"9707",19
"9708",19
"9709",19
"9710",2
"9711",19
"9712",2
"9713",17
"9714",3
"9715",3
"9716",23
"9717",19
"9718",20
"9719",28
"9720",19
"9721",23
"9722",23
"9723",16
"9724",5
"9725",28
"9726",20
"9727",19
"9728",28
"9729",26
"9730",28
"9731",19
"9732",19
"9733",14
"9734",29
"9735",23
"9736",25
"9737",28
"9738",28
"9739",6
"9740",23
"9741",23
"9742",14
"9743",20
"9744",3
"9745",3
"9746",29
"9747",29
"9748",3
"9749",3
"9750",29
"9751",19
"9752",28
"9753",19
"9754",28
"9755",23
"9756",19
"9757",19
"9758",19
"9759",23
"9760",19
"9761",28
"9762",28
"9763",28
"9764",19
"9765",6
"9766",6
"9767",2
"9768",6
"9769",17
"9770",22
"9771",14
"9772",10
"9773",21
"9774",2
"9775",14
"9776",28
"9777",6
"9778",6
"9779",23
"9780",14
"9781",2
"9782",14
"9783",14
"9784",20
"9785",17
"9786",14
"9787",6
"9788",28
"9789",28
"9790",14
"9791",17
"9792",6
"9793",22
"9794",21
"9795",10
"9796",17
"9797",17
"9798",17
"9799",28
"9800",14
"9801",6
"9802",28
"9803",22
"9804",4
"9805",28
"9806",29
"9807",21
"9808",21
"9809",4
"9810",21
"9811",4
"9812",4
"9813",22
"9814",22
"9815",26
"9816",29
"9817",14
"9818",4
"9819",21
"9820",17
"9821",17
"9822",17
"9823",17
"9824",14
"9825",17
"9826",14
"9827",15
"9828",17
"9829",17
"9830",28
"9831",17
"9832",17
"9833",17
"9834",17
"9835",23
"9836",28
"9837",17
"9838",17
"9839",28
"9840",17
"9841",28
"9842",17
"9843",17
"9844",17
"9845",28
"9846",17
"9847",28
"9848",14
"9849",17
"9850",17
"9851",17
"9852",17
"9853",17
"9854",17
"9855",17
"9856",17
"9857",17
"9858",17
"9859",14
"9860",17
"9861",17
"9862",28
"9863",17
"9864",17
"9865",17
"9866",14
"9867",28
"9868",17
"9869",17
"9870",17
"9871",17
"9872",17
"9873",17
"9874",28
"9875",28
"9876",17
"9877",17
"9878",17
"9879",17
"9880",24
"9881",6
"9882",24
"9883",24
"9884",6
"9885",24
"9886",6
"9887",24
"9888",24
"9889",24
"9890",24
"9891",24
"9892",24
"9893",24
"9894",24
"9895",24
"9896",24
"9897",24
"9898",24
"9899",24
"9900",14
"9901",6
"9902",6
"9903",7
"9904",7
"9905",6
"9906",24
"9907",17
"9908",24
"9909",14
"9910",14
"9911",6
"9912",28
"9913",24
"9914",24
"9915",21
"9916",7
"9917",4
"9918",7
"9919",4
"9920",6
"9921",21
"9922",4
"9923",4
"9924",4
"9925",26
"9926",19
"9927",28
"9928",19
"9929",14
"9930",22
"9931",28
"9932",19
"9933",19
"9934",22
"9935",19
"9936",19
"9937",17
"9938",19
"9939",22
"9940",28
"9941",19
"9942",14
"9943",22
"9944",19
"9945",19
"9946",19
"9947",19
"9948",22
"9949",20
"9950",6
"9951",22
"9952",17
"9953",17
"9954",19
"9955",22
"9956",19
"9957",28
"9958",28
"9959",23
"9960",23
"9961",28
"9962",19
"9963",23
"9964",29
"9965",23
"9966",23
"9967",23
"9968",23
"9969",19
"9970",25
"9971",25
"9972",29
"9973",19
"9974",25
"9975",29
"9976",25
"9977",23
"9978",25
"9979",25
"9980",20
"9981",25
"9982",25
"9983",3
"9984",25
"9985",20
"9986",25
"9987",25
"9988",23
"9989",23
"9990",25
"9991",25
"9992",25
"9993",25
"9994",25
"9995",25
"9996",19
"9997",25
"9998",25
"9999",2
"10000",25
"10001",25
"10002",25
"10003",25
"10004",23
"10005",19
"10006",25
"10007",25
"10008",19
"10009",23
"10010",14
"10011",17
"10012",14
"10013",14
"10014",14
"10015",14
"10016",14
"10017",14
"10018",14
"10019",14
"10020",14
"10021",14
"10022",14
"10023",14
"10024",14
"10025",14
"10026",14
"10027",14
"10028",14
"10029",14
"10030",14
"10031",14
"10032",14
"10033",14
"10034",17
"10035",14
"10036",14
"10037",14
"10038",14
"10039",14
"10040",14
"10041",14
"10042",14
"10043",14
"10044",14
"10045",14
"10046",17
"10047",14
"10048",14
"10049",14
"10050",14
"10051",14
"10052",14
"10053",17
"10054",14
"10055",14
"10056",19
"10057",14
"10058",14
"10059",14
"10060",14
"10061",14
"10062",14
"10063",14
"10064",14
"10065",17
"10066",14
"10067",14
"10068",14
"10069",14
"10070",17
"10071",14
"10072",14
"10073",14
"10074",14
"10075",14
"10076",14
"10077",17
"10078",14
"10079",14
"10080",17
"10081",14
"10082",14
"10083",14
"10084",14
"10085",14
"10086",14
"10087",14
"10088",14
"10089",14
"10090",17
"10091",14
"10092",14
"10093",14
"10094",14
"10095",14
"10096",29
"10097",22
"10098",6
"10099",20
"10100",26
"10101",6
"10102",22
"10103",26
"10104",20
"10105",6
"10106",24
"10107",22
"10108",14
"10109",6
"10110",20
"10111",12
"10112",14
"10113",19
"10114",8
"10115",19
"10116",6
"10117",14
"10118",17
"10119",10
"10120",19
"10121",26
"10122",22
"10123",10
"10124",14
"10125",29
"10126",27
"10127",29
"10128",27
"10129",29
"10130",27
"10131",29
"10132",29
"10133",27
"10134",27
"10135",29
"10136",29
"10137",27
"10138",27
"10139",27
"10140",27
"10141",29
"10142",27
"10143",27
"10144",29
"10145",27
"10146",29
"10147",27
"10148",29
"10149",27
"10150",27
"10151",27
"10152",29
"10153",27
"10154",27
"10155",29
"10156",27
"10157",27
"10158",29
"10159",27
"10160",29
"10161",27
"10162",27
"10163",27
"10164",29
"10165",27
"10166",27
"10167",27
"10168",27
"10169",29
"10170",27
"10171",29
"10172",27
"10173",29
"10174",27
"10175",27
"10176",29
"10177",27
"10178",27
"10179",27
"10180",27
"10181",29
"10182",27
"10183",27
"10184",27
"10185",29
"10186",27
"10187",29
"10188",27
"10189",27
"10190",27
"10191",29
"10192",29
"10193",27
"10194",27
"10195",27
"10196",29
"10197",27
"10198",27
"10199",27
"10200",27
"10201",29
"10202",29
"10203",29
"10204",29
"10205",29
"10206",29
"10207",29
"10208",27
"10209",27
"10210",27
"10211",27
"10212",27
"10213",27
"10214",29
"10215",27
"10216",29
"10217",27
"10218",27
"10219",27
"10220",29
"10221",29
"10222",27
"10223",29
"10224",29
"10225",29
"10226",29
"10227",29
"10228",27
"10229",29
"10230",29
"10231",29
"10232",27
"10233",27
"10234",27
"10235",27
"10236",29
"10237",27
"10238",27
"10239",27
"10240",29
"10241",27
"10242",27
"10243",29
"10244",27
"10245",27
"10246",27
"10247",29
"10248",5
"10249",27
"10250",27
"10251",27
"10252",29
"10253",27
"10254",29
"10255",29
"10256",27
"10257",27
"10258",29
"10259",27
"10260",27
"10261",27
"10262",29
"10263",27
"10264",29
"10265",27
"10266",27
"10267",5
"10268",27
"10269",27
"10270",29
"10271",27
"10272",29
"10273",27
"10274",27
"10275",27
"10276",29
"10277",27
"10278",27
"10279",29
"10280",27
"10281",27
"10282",27
"10283",27
"10284",27
"10285",29
"10286",17
"10287",1
"10288",2
"10289",26
"10290",2
"10291",4
"10292",2
"10293",23
"10294",29
"10295",28
"10296",1
"10297",23
"10298",19
"10299",28
"10300",23
"10301",1
"10302",19
"10303",20
"10304",19
"10305",17
"10306",19
"10307",28
"10308",23
"10309",23
"10310",28
"10311",17
"10312",19
"10313",28
"10314",26
"10315",23
"10316",20
"10317",17
"10318",2
"10319",23
"10320",6
"10321",6
"10322",6
"10323",6
"10324",6
"10325",6
"10326",24
"10327",6
"10328",6
"10329",6
"10330",6
"10331",24
"10332",24
"10333",6
"10334",6
"10335",6
"10336",6
"10337",14
"10338",24
"10339",3
"10340",24
"10341",15
"10342",6
"10343",17
"10344",6
"10345",6
"10346",6
"10347",6
"10348",6
"10349",6
"10350",24
"10351",6
"10352",6
"10353",6
"10354",6
"10355",6
"10356",6
"10357",6
"10358",6
"10359",24
"10360",6
"10361",6
"10362",6
"10363",14
"10364",6
"10365",14
"10366",6
"10367",6
"10368",24
"10369",6
"10370",29
"10371",24
"10372",17
"10373",6
"10374",6
"10375",14
"10376",29
"10377",18
"10378",5
"10379",29
"10380",29
"10381",18
"10382",29
"10383",4
"10384",18
"10385",20
"10386",5
"10387",29
"10388",20
"10389",20
"10390",3
"10391",21
"10392",22
"10393",3
"10394",29
"10395",4
"10396",21
"10397",24
"10398",5
"10399",29
"10400",19
"10401",28
"10402",29
"10403",29
"10404",26
"10405",29
"10406",29
"10407",5
"10408",29
"10409",29
"10410",2
"10411",29
"10412",3
"10413",3
"10414",19
"10415",23
"10416",20
"10417",23
"10418",20
"10419",23
"10420",23
"10421",23
"10422",23
"10423",20
"10424",23
"10425",23
"10426",19
"10427",30
"10428",3
"10429",10
"10430",23
"10431",23
"10432",23
"10433",29
"10434",29
"10435",23
"10436",20
"10437",19
"10438",19
"10439",20
"10440",19
"10441",19
"10442",23
"10443",23
"10444",19
"10445",19
"10446",14
"10447",30
"10448",29
"10449",23
"10450",30
"10451",8
"10452",20
"10453",30
"10454",29
"10455",19
"10456",3
"10457",29
"10458",12
"10459",8
"10460",19
"10461",3
"10462",19
"10463",2
"10464",3
"10465",12
"10466",2
"10467",23
"10468",30
"10469",12
"10470",26
"10471",12
"10472",3
"10473",12
"10474",12
"10475",30
"10476",30
"10477",12
"10478",3
"10479",12
"10480",20
"10481",29
"10482",12
"10483",12
"10484",23
"10485",25
"10486",1
"10487",29
"10488",26
"10489",12
"10490",24
"10491",29
"10492",3
"10493",25
"10494",26
"10495",29
"10496",6
"10497",12
"10498",25
"10499",25
"10500",12
"10501",14
"10502",28
"10503",25
"10504",2
"10505",19
"10506",28
"10507",14
"10508",2
"10509",14
"10510",19
"10511",2
"10512",28
"10513",28
"10514",14
"10515",23
"10516",3
"10517",21
"10518",14
"10519",2
"10520",2
"10521",2
"10522",2
"10523",28
"10524",28
"10525",2
"10526",2
"10527",28
"10528",23
"10529",23
"10530",3
"10531",23
"10532",3
"10533",3
"10534",3
"10535",23
"10536",25
"10537",29
"10538",3
"10539",3
"10540",3
"10541",29
"10542",25
"10543",19
"10544",29
"10545",23
"10546",3
"10547",3
"10548",29
"10549",3
"10550",23
"10551",29
"10552",3
"10553",3
"10554",23
"10555",23
"10556",29
"10557",3
"10558",3
"10559",3
"10560",3
"10561",29
"10562",3
"10563",3
"10564",3
"10565",29
"10566",23
"10567",3
"10568",3
"10569",29
"10570",3
"10571",29
"10572",25
"10573",13
"10574",29
"10575",13
"10576",3
"10577",23
"10578",23
"10579",23
"10580",29
"10581",23
"10582",29
"10583",3
"10584",3
"10585",19
"10586",3
"10587",3
"10588",29
"10589",25
"10590",25
"10591",3
"10592",29
"10593",25
"10594",25
"10595",13
"10596",25
"10597",29
"10598",23
"10599",3
"10600",3
"10601",3
"10602",23
"10603",3
"10604",23
"10605",3
"10606",3
"10607",23
"10608",23
"10609",10
"10610",23
"10611",20
"10612",29
"10613",30
"10614",23
"10615",23
"10616",30
"10617",23
"10618",15
"10619",28
"10620",30
"10621",12
"10622",2
"10623",12
"10624",8
"10625",20
"10626",30
"10627",19
"10628",14
"10629",14
"10630",28
"10631",30
"10632",14
"10633",8
"10634",30
"10635",20
"10636",23
"10637",19
"10638",8
"10639",23
"10640",20
"10641",8
"10642",19
"10643",20
"10644",28
"10645",30
"10646",8
"10647",19
"10648",8
"10649",6
"10650",12
"10651",28
"10652",28
"10653",23
"10654",28
"10655",14
"10656",14
"10657",23
"10658",28
"10659",28
"10660",28
"10661",28
"10662",14
"10663",14
"10664",19
"10665",14
"10666",28
"10667",28
"10668",6
"10669",16
"10670",14
"10671",28
"10672",14
"10673",28
"10674",28
"10675",23
"10676",14
"10677",28
"10678",28
"10679",17
"10680",2
"10681",28
"10682",14
"10683",19
"10684",28
"10685",28
"10686",14
"10687",16
"10688",19
"10689",28
"10690",23
"10691",28
"10692",19
"10693",6
"10694",14
"10695",16
"10696",14
"10697",14
"10698",28
"10699",9
"10700",14
"10701",28
"10702",14
"10703",28
"10704",29
"10705",14
"10706",29
"10707",23
"10708",10
"10709",23
"10710",29
"10711",2
"10712",10
"10713",14
"10714",2
"10715",3
"10716",23
"10717",26
"10718",18
"10719",14
"10720",19
"10721",17
"10722",23
"10723",18
"10724",19
"10725",23
"10726",29
"10727",10
"10728",22
"10729",28
"10730",26
"10731",7
"10732",4
"10733",7
"10734",25
"10735",25
"10736",25
"10737",25
"10738",25
"10739",25
"10740",25
"10741",25
"10742",25
"10743",25
"10744",25
"10745",4
"10746",26
"10747",29
"10748",23
"10749",29
"10750",26
"10751",18
"10752",20
"10753",29
"10754",18
"10755",29
"10756",29
"10757",25
"10758",18
"10759",6
"10760",21
"10761",29
"10762",6
"10763",18
"10764",25
"10765",21
"10766",22
"10767",19
"10768",17
"10769",29
"10770",18
"10771",29
"10772",20
"10773",28
"10774",20
"10775",19
"10776",29
"10777",29
"10778",23
"10779",29
"10780",29
"10781",21
"10782",29
"10783",23
"10784",29
"10785",29
"10786",29
"10787",29
"10788",29
"10789",29
"10790",28
"10791",28
"10792",28
"10793",10
"10794",29
"10795",28
"10796",28
"10797",19
"10798",19
"10799",28
"10800",28
"10801",28
"10802",23
"10803",28
"10804",28
"10805",28
"10806",28
"10807",23
"10808",28
"10809",29
"10810",27
"10811",26
"10812",29
"10813",26
"10814",26
"10815",14
"10816",26
"10817",25
"10818",28
"10819",19
"10820",28
"10821",25
"10822",17
"10823",19
"10824",19
"10825",14
"10826",22
"10827",2
"10828",23
"10829",19
"10830",23
"10831",10
"10832",19
"10833",14
"10834",26
"10835",19
"10836",25
"10837",19
"10838",25
"10839",19
"10840",25
"10841",22
"10842",20
"10843",29
"10844",25
"10845",25
"10846",25
"10847",19
"10848",25
"10849",25
"10850",25
"10851",25
"10852",22
"10853",22
"10854",22
"10855",10
"10856",22
"10857",25
"10858",23
"10859",23
"10860",25
"10861",22
"10862",23
"10863",20
"10864",19
"10865",23
"10866",23
"10867",3
"10868",18
"10869",23
"10870",29
"10871",28
"10872",23
"10873",23
"10874",23
"10875",11
"10876",11
"10877",29
"10878",21
"10879",9
"10880",29
"10881",19
"10882",17
"10883",9
"10884",19
"10885",26
"10886",11
"10887",15
"10888",21
"10889",11
"10890",17
"10891",17
"10892",11
"10893",10
"10894",17
"10895",17
"10896",26
"10897",9
"10898",10
"10899",29
"10900",9
"10901",14
"10902",29
"10903",26
"10904",26
"10905",10
"10906",17
"10907",11
"10908",10
"10909",9
"10910",11
"10911",9
"10912",9
"10913",11
"10914",10
"10915",10
"10916",9
"10917",11
"10918",26
"10919",19
"10920",26
"10921",25
"10922",25
"10923",25
"10924",20
"10925",19
"10926",25
"10927",25
"10928",25
"10929",19
"10930",25
"10931",25
"10932",25
"10933",25
"10934",29
"10935",23
"10936",25
"10937",23
"10938",29
"10939",25
"10940",25
"10941",25
"10942",25
"10943",25
"10944",25
"10945",29
"10946",25
"10947",25
"10948",25
"10949",25
"10950",19
"10951",25
"10952",23
"10953",25
"10954",25
"10955",9
"10956",2
"10957",25
"10958",25
"10959",14
"10960",23
"10961",25
"10962",19
"10963",3
"10964",17
"10965",25
"10966",25
"10967",25
"10968",25
"10969",25
"10970",19
"10971",25
"10972",25
"10973",23
"10974",18
"10975",28
"10976",19
"10977",28
"10978",19
"10979",28
"10980",19
"10981",29
"10982",19
"10983",19
"10984",29
"10985",14
"10986",19
"10987",19
"10988",19
"10989",19
"10990",19
"10991",19
"10992",17
"10993",19
"10994",19
"10995",17
"10996",19
"10997",19
"10998",19
"10999",19
"11000",19
"11001",19
"11002",19
"11003",17
"11004",19
"11005",29
"11006",19
"11007",29
"11008",19
"11009",19
"11010",19
"11011",19
"11012",19
"11013",19
"11014",19
"11015",29
"11016",19
"11017",19
"11018",17
"11019",29
"11020",29
"11021",29
"11022",29
"11023",29
"11024",29
"11025",20
"11026",29
"11027",29
"11028",29
"11029",29
"11030",29
"11031",29
"11032",29
"11033",10
"11034",29
"11035",29
"11036",29
"11037",29
"11038",29
"11039",29
"11040",20
"11041",29
"11042",29
"11043",29
"11044",29
"11045",26
"11046",29
"11047",29
"11048",6
"11049",29
"11050",29
"11051",29
"11052",20
"11053",29
"11054",29
"11055",19
"11056",23
"11057",19
"11058",19
"11059",19
"11060",19
"11061",19
"11062",14
"11063",19
"11064",19
"11065",19
"11066",19
"11067",19
"11068",28
"11069",23
"11070",19
"11071",19
"11072",19
"11073",16
"11074",26
"11075",14
"11076",26
"11077",26
"11078",23
"11079",6
"11080",7
"11081",10
"11082",14
"11083",6
"11084",9
"11085",18
"11086",16
"11087",21
"11088",16
"11089",23
"11090",16
"11091",20
"11092",10
"11093",11
"11094",11
"11095",2
"11096",16
"11097",16
"11098",16
"11099",16
"11100",16
"11101",16
"11102",16
"11103",16
"11104",16
"11105",16
"11106",16
"11107",29
"11108",10
"11109",21
"11110",16
"11111",26
"11112",16
"11113",16
"11114",29
"11115",16
"11116",17
"11117",14
"11118",22
"11119",5
"11120",10
"11121",28
"11122",29
"11123",18
"11124",29
"11125",22
"11126",26
"11127",4
"11128",26
"11129",26
"11130",26
"11131",26
"11132",26
"11133",26
"11134",26
"11135",26
"11136",26
"11137",25
"11138",14
"11139",25
"11140",19
"11141",25
"11142",19
"11143",14
"11144",19
"11145",29
"11146",29
"11147",19
"11148",29
"11149",29
"11150",19
"11151",29
"11152",29
"11153",5
"11154",29
"11155",28
"11156",28
"11157",17
"11158",21
"11159",29
"11160",29
"11161",14
"11162",19
"11163",26
"11164",14
"11165",14
"11166",17
"11167",17
"11168",28
"11169",19
"11170",17
"11171",17
"11172",17
"11173",2
"11174",14
"11175",14
"11176",23
"11177",14
"11178",19
"11179",26
"11180",26
"11181",14
"11182",26
"11183",26
"11184",6
"11185",26
"11186",26
"11187",19
"11188",26
"11189",2
"11190",17
"11191",2
"11192",6
"11193",14
"11194",17
"11195",2
"11196",2
"11197",17
"11198",2
"11199",2
"11200",2
"11201",2
"11202",2
"11203",2
"11204",2
"11205",2
"11206",2
"11207",28
"11208",2
"11209",2
"11210",2
"11211",17
"11212",17
"11213",2
"11214",2
"11215",2
"11216",2
"11217",2
"11218",2
"11219",2
"11220",2
"11221",23
"11222",17
"11223",2
"11224",14
"11225",2
"11226",2
"11227",2
"11228",2
"11229",2
"11230",17
"11231",14
"11232",2
"11233",23
"11234",2
"11235",17
"11236",2
"11237",2
"11238",2
"11239",2
"11240",19
"11241",3
"11242",31
"11243",14
"11244",2
"11245",3
"11246",23
"11247",3
"11248",3
"11249",23
"11250",3
"11251",29
"11252",3
"11253",29
"11254",3
"11255",20
"11256",20
"11257",29
"11258",29
"11259",20
"11260",23
"11261",3
"11262",3
"11263",6
"11264",3
"11265",3
"11266",29
"11267",3
"11268",23
"11269",21
"11270",19
"11271",6
"11272",19
"11273",25
"11274",25
"11275",25
"11276",25
"11277",25
"11278",3
"11279",23
"11280",28
"11281",25
"11282",25
"11283",23
"11284",25
"11285",28
"11286",14
"11287",2
"11288",23
"11289",28
"11290",14
"11291",8
"11292",28
"11293",14
"11294",19
"11295",14
"11296",29
"11297",19
"11298",14
"11299",20
"11300",14
"11301",17
"11302",12
"11303",23
"11304",14
"11305",20
"11306",23
"11307",14
"11308",14
"11309",25
"11310",19
"11311",23
"11312",19
"11313",14
"11314",8
"11315",23
"11316",23
"11317",14
"11318",12
"11319",14
"11320",14
"11321",17
"11322",14
"11323",28
"11324",19
"11325",17
"11326",19
"11327",20
"11328",23
"11329",20
"11330",25
"11331",23
"11332",19
"11333",25
"11334",25
"11335",28
"11336",25
"11337",25
"11338",25
"11339",25
"11340",25
"11341",25
"11342",25
"11343",25
"11344",25
"11345",25
"11346",25
"11347",28
"11348",25
"11349",21
"11350",25
"11351",28
"11352",25
"11353",25
"11354",25
"11355",25
"11356",29
"11357",25
"11358",25
"11359",28
"11360",25
"11361",19
"11362",25
"11363",19
"11364",23
"11365",28
"11366",12
"11367",20
"11368",19
"11369",19
"11370",25
"11371",19
"11372",23
"11373",19
"11374",19
"11375",19
"11376",2
"11377",8
"11378",19
"11379",19
"11380",19
"11381",23
"11382",19
"11383",23
"11384",19
"11385",12
"11386",23
"11387",19
"11388",22
"11389",8
"11390",8
"11391",12
"11392",20
"11393",3
"11394",5
"11395",8
"11396",28
"11397",12
"11398",20
"11399",19
"11400",12
"11401",8
"11402",12
"11403",29
"11404",12
"11405",12
"11406",12
